# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
NA,0.3131634790916
0.0435197225306183,0.983230300713331
0.979089855449274,0.0977202889043838
0.818883880740032,0.358943482628092
0.22044404828921,0.637570587685332
0.546123962383717,0.185684928204864
0.539196247234941,0.16933096665889
0.409225751413032,NA
0.00787219079211354,0.30992831941694
0.801895784214139,0.975784551119432
NA,0.252174292458221
0.237427971092984,0.661906219553202
0.238154362188652,0.995136273326352
0.672175738029182,0.920377690112218
0.670338012976572,NA
0.201899468665943,0.0211868695914745
0.416106398683041,0.229668128537014
NA,0.836630352539942
0.0786099263932556,0.412981542525813
0.462770145386457,0.31374018965289
0.281661101384088,0.917087014531717
0.774304272141308,0.763190593803301
0.613894551061094,0.839008709182963
0.0597822952549905,0.373245321912691
0.749562731944025,0.800165706546977
0.0510640533175319,0.364138336852193
0.983344681793824,0.310206407215446
0.530984289944172,0.986707194708288
0.0285600370261818,0.42927394201979
0.445581468055025,0.68275050772354
0.130035386886448,0.956158866873011
0.236660486320034,NA
0.724405660759658,0.380853477166966
0.811012407531962,0.323984425282106
0.686072130687535,0.962456049630418
0.734780941158533,0.679288359358907
0.283248394029215,0.653711954830214
0.428422973258421,0.533657082356513
0.551136631518602,0.310109685640782
0.504127719905227,0.892539211548865
0.22117648483254,0.724654542049393
0.743753951741382,0.146714432863519
0.984212052775547,0.830367916729301
0.0867034562397748,0.0646532147657126
0.134970656130463,0.292515284614637
0.128304518992081,NA
0.755546339787543,0.380529776914045
0.43578610685654,0.289862363599241
NA,0.00300964387133718
0.622499220538884,0.74388461606577
NA,0.167666804976761
0.0922771648038179,0.291708597214893
0.538918462581933,0.299830658826977
0.80059267883189,0.884554180083796
0.976157983765006,0.994409417966381
0.502228210680187,0.536210932070389
0.569105919450521,0.194744121050462
0.132022854406387,NA
0.517636707052588,0.829257925506681
0.713198480196297,0.855617563705891
0.14557369844988,0.191743558971211
0.477040195837617,0.51255467790179
