# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.133565582800657,0.656380539061502
NA,0.922425464261323
NA,0.227711678948253
0.130353890825063,0.646056829486042
0.0988773321732879,0.854815955506638
0.783927380340174,0.470093042589724
0.744536515092477,NA
0.137397960061207,0.561466245213524
0.816405575955287,0.40756487310864
NA,0.0501282087061554
NA,NA
0.76678620534949,0.76079689222388
0.745424057822675,0.768538721138611
0.755201313411817,0.371870109112933
0.608423112425953,0.0565893794409931
0.00514793652109802,0.976254920009524
0.227629215689376,0.505438122199848
NA,NA
NA,NA
0.37795232469216,NA
0.383148493710905,NA
0.359891425352544,0.614370771218091
0.355162111576647,0.121085405349731
NA,NA
0.338095100363716,0.679198543773964
