# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.580234743654728,0.186437644762918
0.5272191981785,0.724815038498491
0.554911711486056,0.868281479459256
NA,0.571391096105799
0.837092197500169,0.0872223919723183
0.538025586865842,0.41357651213184
0.533874081913382,0.749953873688355
0.499400711385533,0.271392872324213
0.661413813009858,NA
0.276905235368758,0.513060515746474
NA,0.371118477545679
0.165308509487659,NA
0.356431959196925,0.86854686238803
0.501292439410463,0.484845278318971
0.0985506437718868,NA
0.61324288835749,0.278120344970375
0.997220456367359,0.682482017902657
0.236554611241445,0.134877315023914
0.92677406151779,0.670064816484228
0.856406221166253,0.690887251868844
0.356181045761332,0.975518352119252
0.371848888462409,0.344619117677212
0.283087460091338,0.700957171153277
0.778622873360291,0.345294894184917
0.0539300141390413,0.941674404311925
NA,0.753387907519937
0.320890784962103,0.45562163926661
0.752852288540453,0.45279186591506
0.943061400437728,0.343364776810631
0.101050825789571,0.326967356260866
0.526807014364749,0.505649957340211
0.539631729247048,0.673080527922139
0.0718958745710552,0.0330311087891459
0.122837611939758,0.294470767956227
0.569056545151398,0.873573211254552
