# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.0172120202332735,0.425423168577254
0.236267998348922,0.851646142080426
0.0131340753287077,0.247324533294886
0.405235575279221,0.360055524390191
0.313990029739216,NA
0.484154813690111,NA
0.652611270314083,0.908139421837404
0.442094762111083,0.206138263456523
0.809943115804344,0.356767308665439
0.939572119386867,0.719224137254059
0.460272068157792,0.900814587483183
0.779945309041068,0.263549234485254
NA,0.0597220165655017
0.95501597202383,0.0700829457491636
0.767147129867226,0.399769119452685
0.684996182564646,0.32654930674471
NA,NA
NA,0.261334317503497
0.403227091766894,0.693109631538391
0.112129337852821,0.213976560160518
0.0162061445880681,0.231984288897365
0.161184695083648,NA
0.0571440535131842,0.425100647378713
0.799889000365511,0.847239869413897
0.653373975772411,0.418512639589608
0.381731098983437,0.838003166252747
0.931834312155843,0.0208774977363646
0.411688880063593,0.569854265078902
NA,NA
0.947272685356438,0.362788229482248
0.048090674681589,0.271414962597191
0.340330117149279,0.0909719397313893
0.263889056863263,0.0953562043141574
0.331553957192227,0.27708640974015
0.349243891891092,0.677632506471127
NA,0.647405651165172
0.545412021456286,0.875537162879482
NA,NA
0.557209044694901,0.389616439817473
0.478597742971033,0.918255208060145
0.533120774896815,0.684529188321903
0.792486930498853,0.00800817064009607
0.0598545602988452,0.309010278899223
