# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.107792790280655,0.640026363078505
0.20286198426038,0.478031085804105
0.0381243748124689,0.963606116827577
0.842216614633799,0.420145832234994
0.605772531824186,0.649690836435184
0.671771893976256,0.926938164280728
0.877317901933566,0.175207993714139
0.464685385813937,0.566278379643336
0.974791880231351,0.241422609658912
0.0881754208821803,0.816612560302019
0.544024951057509,0.287164777750149
0.613077893853188,0.458884434541687
0.831633148016408,0.36990571487695
0.509610238717869,0.257390852784738
0.193144022254273,0.0235980371944606
NA,NA
0.667373100528494,0.767430269857869
0.789816730422899,0.764876644825563
0.901038181968033,0.634743781993166
0.39227420790121,0.355062058661133
0.910411295946687,0.105415258789435
0.933202212676406,0.73722933488898
0.500259836670011,NA
0.517103292513639,0.333517941879109
0.764953616075218,0.261968703242019
0.697864178335294,0.767502525122836
0.667584880953655,0.863120207330212
0.967659014742821,0.116016513202339
NA,0.984631249913946
NA,0.226687415270135
0.792442997684702,0.131760844960809
NA,0.338501890422776
0.368922296678647,0.235920986393467
0.872148415539414,NA
0.946399823995307,0.517527144635096
0.624585663666949,0.158535420196131
0.442983952816576,0.676447697682306
0.557955739321187,0.497276503127068
NA,0.266978253377602
0.277757602743804,0.62067080126144
0.536021692678332,0.491822448326275
0.837555493926629,0.655609244247898
0.59620323497802,NA
0.409923238446936,0.104494548635557
0.299193923827261,0.145558506716043
0.874001141171902,0.272322307573631
0.589372546877712,NA
0.888764079427347,0.556193715659901
0.0717208802234381,0.493619430111721
0.981370326830074,0.0898854820989072
NA,0.0211891611106694
0.107692341087386,0.886622886406258
0.386640008306131,NA
