# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.898183167446405,0.386994963977486
0.435561611782759,0.45065300213173
0.944127677474171,0.0139654742088169
0.896641709841788,0.28065989469178
0.557504691882059,0.402543212519959
0.361209981143475,0.586721719242632
0.824336120393127,0.821208434412256
0.8448194519151,0.949590509291738
0.604888756060973,0.440056125866249
0.386846671812236,0.0520983946043998
0.961773563409224,0.271554355276749
0.752042743377388,0.298892077989876
NA,0.683153353398666
0.0942078738007694,0.0218960943166167
0.273131863214076,0.856153650674969
0.912172359181568,0.553388256346807
0.865599326090887,0.754880823194981
0.804496585158631,0.78519880771637
0.719065273413435,0.699408198473975
0.522779518039897,0.920996462227777
0.6849948563613,0.0269928965717554
0.422955714398995,0.861274051479995
0.510872090701014,0.607269591419026
0.973821956198663,0.399317044764757
0.0215126674156636,0.466337869409472
0.432619325583801,0.93554134783335
NA,0.382162321358919
0.430255682673305,0.782789593329653
0.194144150940701,0.0990413010586053
0.95209595374763,0.469252759590745
0.959529407788068,0.352569582872093
0.647817503195256,0.300467196386307
0.445377657888457,0.362394596450031
0.50071135442704,0.564451425103471
0.296112827258185,0.22786436509341
0.229001174448058,NA
0.698437764076516,0.593981670914218
0.458491463912651,0.681011730572209
0.296896657906473,0.666997399181128
0.190101412124932,0.524094790918753
0.639229127205908,0.553053908515722
0.655770497163758,0.58459670539014
0.335883506806567,0.0329465458635241
0.0962580689229071,0.0598428808152676
0.917600928572938,0.668874568771571
0.454283579951152,0.523968977155164
0.372942977817729,0.231336373835802
0.103963311528787,0.877817072439939
0.781908198259771,0.144674176350236
0.479809310054407,NA
0.239460154436529,0.0102289514616132
0.872795740142465,0.338392794132233
0.986705920891836,0.283355630002916
0.35876397578977,0.93730230582878
0.544079499784857,0.963640656787902
0.704391729552299,0.555436946451664
0.519573281984776,0.85276666819118
0.242842736886814,0.73084629024379
NA,0.0267938729375601
0.0973174793180078,0.683435413520783
0.569048698060215,0.184227190446109
0.74868938094005,0.218506107805297
0.488121155882254,0.715815573232248
0.651971623301506,0.622479942627251
0.158219565171748,0.437474608886987
0.729079085635021,NA
0.482312694890425,0.849557908484712
0.754805399803445,0.196926865726709
0.579854847863317,0.470527307363227
0.630765659967437,0.909421370830387
0.315403595101088,0.371333663119003
