# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.750049643451348,0.0325220404192805
0.795981089351699,0.856497501488775
0.846523610176519,0.479331716895103
NA,0.824227627133951
0.0428384484257549,NA
0.010791260516271,0.230800691060722
NA,0.125483837909997
0.544673861702904,0.145330750849098
0.0959366005845368,NA
NA,0.562415768625215
0.965412504272535,0.289938488276675
0.494592757429928,0.778954175766557
0.0252996692433953,NA
0.308301908429712,NA
NA,0.198841681005433
NA,NA
