# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.211062096757814,0.429887187667191
0.843731650849804,0.725482748821378
0.119748275727034,0.251175136072561
0.819721129490063,0.679213384864852
0.709274301538244,0.0771692593116313
0.618331276578829,0.637449418194592
0.0769747877493501,0.143953226972371
0.556034793611616,0.00188014772720635
0.0393013907596469,0.0723526373039931
0.881943263113499,0.996113418601453
0.794647861504927,0.272600769763812
0.0376671520061791,0.858074344228953
0.75918907369487,0.61142438580282
0.225496758241206,0.683184957364574
0.560665245866403,0.820248277159408
0.618922422872856,0.431452608667314
0.449715278111398,0.526871727779508
0.749862510012463,0.444830540334806
0.410433194600046,0.181062791729346
0.248921529157087,0.496306367218494
0.783992334268987,0.824887654976919
0.271803561365232,0.483826213050634
0.914423133246601,0.241301942616701
0.49563701543957,0.987422515871003
0.470565247349441,0.329631948145106
0.239971886388958,0.111902528209612
0.468220491893589,0.104681834811345
0.293302985141054,0.302395680686459
0.97904320503585,0.373646211577579
0.218715229537338,0.912343441741541
0.730997632723302,0.510664276313037
0.764280733186752,0.479338475270197
0.999096623854712,0.388331024674699
0.947948150802404,0.0330706022214144
0.100007718428969,0.780046416679397
0.256517427973449,0.465862009907141
0.165707014733925,0.703056900529191
0.822666078573093,0.81149517185986
0.820433856919408,0.881817962042987
0.664214442484081,NA
0.93257402558811,0.83230399270542
0.105713960481808,0.644455360481516
0.888524729991332,0.767621878301725
0.292860716348514,0.317494144896045
0.0180221744813025,NA
0.743442568229511,0.0532564038876444
0.869469618191943,0.496777272550389
NA,0.531958327861503
0.980113283498213,0.0250948274042457
0.685664864722639,0.829680838854983
0.448233617702499,0.384828647365794
0.34872446488589,0.699483613949269
0.13042395026423,0.322439065668732
0.164433884434402,0.244030362460762
0.0966361658647656,0.587992358487099
0.503758429316804,0.218293553683907
0.702600455842912,0.515133900335059
0.821694250451401,0.901176752056926
0.329848113469779,0.969602459575981
0.860871955519542,0.697158475173637
0.451086320448667,0.117405593162403
0.734562199097127,0.868374401237816
0.868409681599587,0.290368700399995
NA,0.737822760827839
0.94712159014307,0.637408078880981
0.763768763281405,0.589041484054178
0.390261420281604,0.645899386843666
0.591772440355271,0.9783045577351
0.125169489299878,0.258012528298423
0.655793086858466,0.986154953716323
0.110938765108585,0.373255335958675
0.562794036930427,0.847259833710268
0.825293978210539,0.788167080609128
0.140618012053892,0.779079400002956
0.657066503772512,0.309582001063973
0.890514621511102,0.203910166863352
0.49689425714314,0.315078444546089
0.63296161359176,0.965359741589054
0.14472591294907,0.00138311577029526
0.120144955581054,0.702665850520134
0.43953622574918,0.686323160305619
0.287163988919929,0.301190075464547
0.431515608681366,0.356979851610959
0.754317061509937,0.95615567616187
0.388854661025107,0.579218544764444
0.560006012674421,0.20974026969634
0.372207959881052,0.936505435267463
0.191457178909332,0.325626787962392
0.00308624305762351,0.804028608836234
0.484862875891849,0.850121490424499
0.798313706414774,0.578791464213282
0.921824335353449,0.980390844633803
0.995389454299584,0.87838498596102
0.390431379433721,0.285753052681684
0.235331777716056,0.229121667565778
