# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.397631485247985,0.780430988408625
NA,0.326725546037778
0.616628058021888,0.204460657900199
0.0311773251742125,0.136318020289764
0.840059582609683,NA
NA,0.355849095154554
0.0994303568731993,NA
0.607890758430585,0.708639586810023
0.70456803473644,NA
0.567003697389737,0.891348480479792
0.547982764430344,0.711396747501567
NA,0.449792814673856
0.567082937108353,0.143087620381266
0.85102301556617,0.871074036462232
0.853685739682987,0.835034938063473
NA,NA
