# Simulate random data file for batch processing
# timestamp: 2018-03-28 14:14:07
#ALS
#---------------------------

"varX","varY"
0.257782927015796,NA
0.081700834678486,0.0801720411982387
NA,0.538988080108538
0.907139223767444,NA
NA,0.0824857093393803
0.629093574127182,0.84778635436669
0.299097277689725,0.197223799303174
NA,NA
0.541771296411753,NA
0.958708245772868,0.600503137568012
NA,0.313166251871735
NA,0.53208505990915
0.507620830321684,0.576518122339621
0.63113066740334,0.657176043139771
0.805838359519839,NA
